01/01/2016 11:35:00 PM,BATTERY,41.929025357,-87.75633114
01/01/2016 05:15:00 PM,THEFT,41.82618602,-87.63139377
01/01/2016 12:30:00 AM,BATTERY,41.885397499,-87.663334805
01/02/2016 01:11:00 AM,CRIMINAL DAMAGE,41.943942936,-87.649382898
01/02/2016 01:55:00 AM,CRIMINAL DAMAGE,41.682195492,-87.650573093
01/02/2016 01:07:00 AM,BATTERY,41.909779456,-87.676533323
01/02/2016 01:40:00 AM,BATTERY,41.924158759,-87.699399996
01/02/2016 12:30:00 AM,THEFT,41.924158759,-87.699399996
01/02/2016 02:18:00 AM,BATTERY,41.904394115,-87.630001432
01/02/2016 01:20:00 AM,BATTERY,41.80171934,-87.630703621
01/02/2016 12:54:00 AM,BATTERY,41.792398607,-87.604963543
01/02/2016 02:32:00 AM,THEFT,41.889751946,-87.631072891
01/02/2016 02:15:00 AM,CRIMINAL DAMAGE,41.908214625,-87.712937399
01/02/2016 01:20:00 AM,CRIMINAL DAMAGE,41.88162654,-87.626200763
01/02/2016 12:01:00 AM,THEFT,41.923830895,-87.699164392
01/01/2016 11:30:00 PM,BATTERY,41.865122772,-87.694601501
01/02/2016 12:54:00 AM,BATTERY,41.789787929,-87.670539446
01/02/2016 01:30:00 AM,BATTERY,41.789306386,-87.671743484
01/01/2016 06:00:00 PM,BATTERY,41.733916935,-87.636260909
01/01/2016 04:20:00 AM,THEFT,41.932012618,-87.640940116
01/02/2016 12:02:00 AM,BATTERY,41.747633213,-87.604454701
01/01/2016 12:01:00 AM,THEFT,41.893428021,-87.661605445
01/02/2016 01:17:00 AM,BATTERY,41.907517923,-87.694480307
01/01/2016 05:15:00 PM,BATTERY,41.953300944,-87.654510539
01/02/2016 02:30:00 AM,THEFT,41.940037609,-87.722321403
01/01/2016 10:30:00 PM,THEFT,41.854586743,-87.623859515
01/02/2016 02:00:00 AM,BATTERY,41.880775433,-87.627029031
01/02/2016 03:58:00 AM,BATTERY,41.747322465,-87.696217593
01/02/2016 03:00:00 AM,BATTERY,41.847421749,-87.701446404
01/02/2016 03:05:00 AM,BATTERY,41.893179406,-87.634656764
01/02/2016 03:15:00 AM,CRIMINAL DAMAGE,41.751320646,-87.602151846
